id,text,date,truthRating,ratingName,author,headline,named_entities_claim,named_entities_article,keywords,source,sourceURL,link,language
http://data.gesis.org/claimskg/claim_review/40cae241-5ec5-5a89-a0ee-cffa6394bff8,"'About halfway through fiscal year 2009, Washington has run out of money.'",2009-04-22,3,TRUE,John Boehner,"Boehner cites """"Debt Day"""" numbers carefully","Clinton administration,Congressional Budget Office,George W. Bush,John Boehner,Obama administration,Republican,U.S. Treasury securities",,Federal Budget,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2009/apr/30/john-boehner/boehner-cites-debt-day-numbers-carefully/,English
http://data.gesis.org/claimskg/claim_review/bb67ec4c-a939-5768-ae32-2a1c43d995d4,Amazon allows customers in the United States to rent certain textbooks for a fee.,Unknown,3,TRUE,Unknown,Does Amazon Rent Out College Textbooks?,"Amazon Prime,Snopes,Writer’s Reference,oneIn,s more,to return",,,snopes,http://www.snopes.com,https://www.snopes.com/fact-check/amazon-college-textbook-rentals/,English
http://data.gesis.org/claimskg/claim_review/821f5e6c-9b8e-5df5-b79d-754648d8cf07,'There is little if any evidence that the use of red light cameras in New Jersey has reduced the number or severity of accidents at the intersections where they are used.',2012-05-14,3,TRUE,Michael Doherty,Michael Doherty says evidence is lacking that red-light cameras in New Jersey reduce accidents,"Big Brother,Institute of Transportation Engineers,Insurance Institute for Highway Safety,Michael Doherty,NJ.com,National Motorists Association,PolitiFact,Raymond Boulevard,Red Light Running,Warren County,perverse incentive",,Transportation,politifact,http://www.politifact.com,http://www.politifact.com/new-jersey/statements/2012/jun/28/michael-doherty/michael-doherty-says-red-light-cameras-new-jersey-/,English
http://data.gesis.org/claimskg/claim_review/ae564cd7-2bba-528b-a715-8b4feb2ee031,"In the stimulus, '$15 million dollars went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska, population 165.'",2010-02-19,3,TRUE,John Boehner,Boehner claims $15 million from stimulus going to an Alaskan airport that serves a village of 165,"Alaska,Alutiiq,Anchorage Press,Barack Obama,CBS,CBS Evening News,Daily Mirror,DeGeorge,John Boehner,Kodiak Daily Mirror,Ouzinkie,Ouzinkie, Alaska,ProPublica.org,Republican,speech, House","Ouzinkie, Alaska",Stimulus,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2010/feb/19/john-boehner/boehner-claims-15-million-stimulus-going-alaskan-a/,English
http://data.gesis.org/claimskg/claim_review/b8b4a534-db57-5969-a777-e949ae54f741,Baskin-Robbins outlets will be offering free ice cream to pregnant women on 21 May 2008.,Unknown,3,TRUE,Unknown,Baskin-Robbins Bump Day,"Baskin-Robbins,Brandweek,Indianapolis 500,Soft Sell,Soft Serve",Baskin-Robbins,"ASP Article, something for nothing",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/bump-day/,English
http://data.gesis.org/claimskg/claim_review/a2161e1b-5ad9-5f78-b14b-50d6746156c4,"Obama 'won health care for 150,000 people.'",2007-08-08,3,TRUE,Barack Obama,"Making more families eligible, expanded coverage","Henry J. Kaiser,Henry J. Kaiser Family Foundation,Kaiser Family Foundation,KidsCare,Republican",,Health Care,politifact,http://www.politifact.com,http://www.politifact.com/truth-o-meter/statements/2007/sep/20/barack-obama/making-more-families-eligible-expanded-coverage/,English
http://data.gesis.org/claimskg/claim_review/68186673-5f60-557c-bf34-8eed35f42931,'Some of these members of the House of Representatives get hundreds of thousands of dollars in farm subsidies' but want to cut food stamps.,2013-06-12,3,TRUE,Sherrod Brown,Sen. Sherrod Brown says lawmakers who take farm subsidies would cut food stamps,"2013 farm bill,Colorado,Democrat,Doug LaMalfa,Environmental Working Group,Fort Wayne Journal Gazette,Jon Tester,Journal Gazette,Marlin Stutzman,Michael Bennett,Montana,Ohio,Republican,Republicans,Sherrod Brown,Supplemental Nutrition Assistance Program,U.S. Department of Agriculture,Wall Street Journal,We’re not here,food stamp program,food stamps,the New York Times",,"Agriculture,Federal Budget,Poverty,Welfare",politifact,http://www.politifact.com,http://www.politifact.com/ohio/statements/2013/jun/18/sherrod-brown/sen-sherrod-brown-says-lawmakers-who-take-farm-sub/,English
http://data.gesis.org/claimskg/claim_review/0206ee12-b608-54ed-a11b-64d661b7ead5,'Over the past five years the federal government has paid out $601 million in retirement and disability benefits to deceased former federal employees.',2012-05-15,3,TRUE,Brendan Doherty,R.I. congressional candidate Brendan Doherty says federal government has paid $601 million in five years to dead retirees,"Brendan Doherty,Facebook,Office of Personnel Management,PolitiFact,Republican,Rhode Island State Police,Social Security Administration,Twitter,U.S. Office of Personnel Management,a man,electronic fund transfer",,"Federal Budget,Pensions,Retirement",politifact,http://www.politifact.com,http://www.politifact.com/rhode-island/statements/2012/may/23/brendan-doherty/ri-congressional-candidate-brendan-doherty-says-fe/,English
http://data.gesis.org/claimskg/claim_review/07e8d931-91a8-5c4c-a35c-4ed5a67e4a91,Says women care most about jobs and the economy,2012-08-27,3,TRUE,Pam Bondi,Pam Bondi says women care most about jobs and the economy,"1980 election,American Enterprise Institute,CNN,Florida Attorney General,Heidi Hartmann,Institute for Women’s Policy Research,Jeffrey Jones,Karlyn Bowman,Medicaid,Medicare,Mitt Romney,NARAL Pro-Choice America,Pam Bondi,PolitiFact,Republican,Republican National Convention,Social Security,Todd Akin,University of South Florida,Washington Post,Wolf Blitzer,abortion,abortion debate,anew,apples and oranges,contraception,pro-choice,reproductive rights",,"Abortion,Jobs,Women",politifact,http://www.politifact.com,http://www.politifact.com/florida/statements/2012/aug/29/pam-bondi/pam-bondi-says-women-care-most-about-jobs-and-econ/,English
http://data.gesis.org/claimskg/claim_review/22e23ddc-4263-50fe-a5fd-c777cda9addd,More people are apprehended after illegally crossing the U.S.-Mexico border a week 'than are born in Texas each week.',2014-07-21,3,TRUE,Dan Patrick,Dan Patrick says Border Patrol apprehends more immigrants a week than there are babies born in Texas,"Brownsville,Dan Patrick,Laura Ingraham,Mexico/U.S. border,PolitiFact,Republican,Texas Department of State Health Services,U.S. Border Patrol,U.S.-Mexico border,births in 11,s more",U.S.-Mexico border,"Children,Immigration,Population",politifact,http://www.politifact.com,http://www.politifact.com/texas/statements/2014/sep/12/dan-patrick/dan-patrick-says-border-patrol-apprehends-more-imm/,English
http://data.gesis.org/claimskg/claim_review/e7d64554-9122-5959-be92-16c790866e22,A photograph shows three buildings in New York decorated with window crosses for Easter in 1956.,Unknown,3,TRUE,Unknown,Crosses on New York,"Daley Plaza,Empire State Building,Facebook,Manhattan,Nativity Scene,Oklahoma City,Oxnard Press-Courier,financial district",,"christmas, christmas lights, christmas photo, easter, easter display, easter lights, history",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/new-york-easter-cross-light-display/,English
http://data.gesis.org/claimskg/claim_review/b1050dd2-873b-53fa-8b03-5527a6c68be2,A photograph shows the wedding of a U.S. Marine disfigured by combat wounds.,Unknown,3,TRUE,Unknown,Is This a Severely Wounded Marine’s Wedding Photograph?,"Brooke Army Medical Center,Facebook,Iraq,Iraq War,Metamora, Illinois,Nina Berman,People magazine,San Antonio, Texas,Sunday Times,Sunday Times Magazine,Tyler Ziegel,World Press Photo,alcohol intoxication,car bomb,coroner,heroin,s expression,t people",,"military, wedding photographs",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/marine-wedding/,English
http://data.gesis.org/claimskg/claim_review/4e85cc47-c528-537c-ace9-506f25ba0f99,Rep. Drew Ferguson posted a picture of Nazi soldiers on Twitter on the anniversary of the Allied invasion of Normandy.,Unknown,3,TRUE,Unknown,Did a Georgia Lawmaker Tweet a Photograph of Nazis on D-Day?,"Atlanta Journal-Constitution,DDay,Drew Ferguson,Georgia’s 3rd congressional district,Harry Truman,Iron Cross,JSON,National World War II Memorial,Republican,Twitter,Washington, D.C,autoplay,https,invasion of Normandy,rumble.com,twitter,url","Drew Ferguson,Twitter,invasion of Normandy","congress, d day, drew ferguson, georgia, nazis",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/did-georgia-lawmaker-nazis-d-day/,English
http://data.gesis.org/claimskg/claim_review/26eb1d1c-3d13-5ac5-8a5e-30d5fd040da6,"A Democratic candidate for Ohio governor revealed he received $20,000 from a pro-Assad group.",Unknown,3,TRUE,Unknown,"Did an Ohio Gubernatorial Candidate Accept $20,000 from a Pro-Assad Group?","Aleppo,Associated Press,Bashar al-Assad,Dennis Kucinich,Douma,Eva Bartlett,Facebook,Huffington Post,PostIn,Syria,Syrian civil war,U.S. representative,White Helmets",,"dennis kucinich, douma, Syria, white helmets",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/ohio-candidate-pro-assad-group/,English
http://data.gesis.org/claimskg/claim_review/fef0cbd5-c6f9-55c8-b05b-86bbd5c44790,"Retailers mistakenly scanned the wrong side of a CD bearing bar code-themed cover art, resulting in lower prices for customers.",Unknown,3,TRUE,Unknown,Bar Code Confusion,"In Between Dreams,Jack Johnson,Reuters,Sony BMG,UPC bar code,US $17,bar code,code,bar,the price",,"ASP Article, Marketing 101",snopes,http://www.snopes.com,https://www.snopes.com/fact-check/bar-none/,English
http://data.gesis.org/claimskg/claim_review/beee667b-f429-5b4a-91d3-9b327db0c60d,"'In 1950, the average American lived for 68 years and 16 workers supported one retiree. Today, the average life expectancy is 78 and three workers support one retiree.'",2012-02-17,3,TRUE,Frank Wolf,Rep. Frank Wolf says fewer workers are supporting more Social Security beneficiaries,"Brookings Institution,Congressional Research Service,Frank Wolf,Mark Warner,PolitiFact,Social Security Administration,baby boomers",,"Retirement,Social Security",politifact,http://www.politifact.com,http://www.politifact.com/virginia/statements/2012/mar/16/frank-wolf/rep-frank-wolf-says-fewer-workers-are-supporting-m/,English
http://data.gesis.org/claimskg/claim_review/d8e63d7a-3c42-5810-ac20-8cfba8ec75f8,“Oil still earns 90% of Nigeria’s foreign exchange”,Unknown,3,TRUE,Unknown,"Nigeria’s economy: services drive GDP, but oil still dominates exports | Africa Check","Africa Check,Balogun market,Central Bank of Nigeria,GDP,Kenya,Lagos island,Muhammadu Buhari,Nigeria,Nigerian Export Promotion Council,South Africa,US$11.7,condensates,crude oil,gross domestic product",Nigeria,"economy, GDP, Oil",africacheck,https://africacheck.org,https://africacheck.org/reports/nigerias-economy-services-drive-gdp-but-oil-still-dominates-exports/,English
http://data.gesis.org/claimskg/claim_review/a798d434-a33c-5bab-8dff-4b8bc33a13bd,"Since 1978, college 'tuition nationwide has gone up something like four times the rate of inflation.'",2016-05-16,3,TRUE,Scott Walker,Scott Walker says college tuition has risen at four times the rate of inflation,"Bureau of Labor Statistics,Charlie Sykes,Consumer Price Index,National Center for Education Statistics,PolitiFact,Scott Walker,U.S. Department of Education,University of Wisconsin System,Urban Institute,WTMJ-AM,but not,s more,the price",,Education,politifact,http://www.politifact.com,http://www.politifact.com/wisconsin/statements/2016/jun/09/scott-walker/scott-walker-says-college-tuition-has-risen-four-t/,English
http://data.gesis.org/claimskg/claim_review/eb52903c-8296-5ed7-bea0-58f71800baed,States with 'the highest gun ownership rates also have the highest suicide rates.',2016-04-28,3,TRUE,Mira Signer,Mira Signer says state with highest gun ownership rates have highest suicide rates,"2011 mass shooting,Alaska,Behavioral Risk Factor Surveillance System,Centers for Disease Control and Prevention,Columbia University,Connecticut,David Hemenway,Gabby Giffords,Harvard Injury Control Research Center,Hawaii,Illinois,Mark Kelly,Maryland,Massachusetts,Montana,National Alliance on Mental Illness,New England Journal of Medicine,New Jersey,Rhode Island,Truth About Guns,Wyoming,YouGov,case fatality rate,gun control",,Guns,politifact,http://www.politifact.com,http://www.politifact.com/virginia/statements/2016/apr/11/myra-signer/myra-signer-says-state-highest-gun-ownership-rates/,English
